gaze,134021657701075276,1345,287
MouseMove,134021657701139350,1513,442
gaze,134021657701158206,1340,288
MouseMove,134021657701218792,1514,433
MouseMove,134021657701303643,1514,427
gaze,134021657701305401,1340,287
gaze,134021657701361892,1342,283
MouseMove,134021657701379599,1515,421
gaze,134021657701449172,1330,282
MouseMove,134021657701470658,1516,416
gaze,134021657701527360,1344,279
MouseMove,134021657701539124,1516,410
gaze,134021657701614609,1334,274
MouseMove,134021657701619589,1516,407
gaze,134021657701694785,1331,296
MouseMove,134021657701699436,1516,404
MouseMove,134021657701778390,1516,404
gaze,134021657701781348,1330,287
MouseMove,134021657701858652,1516,402
gaze,134021657701860689,1327,287
MouseMove,134021657701938108,1516,400
gaze,134021657701947672,1321,284
MouseMove,134021657702019384,1516,399
gaze,134021657702027653,1332,276
MouseMove,134021657702098348,1516,398
gaze,134021657702102835,1326,281
gaze,134021657702196234,1330,286
MouseMove,134021657702258443,1515,396
gaze,134021657702277007,1325,284
gaze,134021657702364363,1326,278
gaze,134021657702444257,1325,276
MouseMove,134021657702500186,1515,396
gaze,134021657702529450,1323,290
gaze,134021657702611641,1326,278
gaze,134021657702698631,1327,294
gaze,134021657702777630,1320,278
gaze,134021657702872413,1321,291
MouseMove,134021657702899175,1513,394
gaze,134021657702943658,1321,280
MouseMove,134021657702978888,1512,394
gaze,134021657703020769,1325,277
MouseMove,134021657703060546,1511,392
gaze,134021657703074382,1320,285
MouseMove,134021657703139780,1506,390
gaze,134021657703156196,1328,302
MouseMove,134021657703218396,1504,389
gaze,134021657703240004,1330,284
MouseMove,134021657703298082,1500,386
MouseMove,134021657703379568,1497,386
gaze,134021657703386731,1325,244
gaze,134021657703444571,1301,209
MouseMove,134021657703458566,1491,385
gaze,134021657703530102,1252,182
MouseMove,134021657703538457,1486,385
gaze,134021657703611030,1235,145
MouseMove,134021657703618445,1485,384
gaze,134021657703697538,1230,134
MouseMove,134021657703700315,1484,384
gaze,134021657703786776,1232,127
gaze,134021657703863055,1237,130
gaze,134021657703943826,1230,135
gaze,134021657704030496,1235,136
gaze,134021657704110283,1238,134
gaze,134021657704186899,1231,134
gaze,134021657704278315,1232,131
gaze,134021657704362333,1236,146
gaze,134021657704443682,1232,142
gaze,134021657704529825,1234,133
gaze,134021657704611214,1232,125
gaze,134021657704697650,1232,132
gaze,134021657704777295,1233,146
gaze,134021657704871705,1230,138
gaze,134021657704945619,1236,129
gaze,134021657705039281,1227,132
gaze,134021657705103829,1233,131
gaze,134021657705160391,1228,135
MouseMove,134021657705219285,1483,384
gaze,134021657705240190,1225,125
MouseMove,134021657705299330,1478,386
gaze,134021657705324222,1238,142
MouseMove,134021657705379647,1470,391
MouseMove,134021657705458752,1459,394
gaze,134021657705473676,1222,125
gaze,134021657705526920,1226,134
MouseMove,134021657705539078,1445,400
gaze,134021657705615788,1235,139
MouseMove,134021657705619755,1432,405
gaze,134021657705694429,1227,122
MouseMove,134021657705698793,1421,410
MouseMove,134021657705778551,1413,411
gaze,134021657705780197,1226,135
MouseMove,134021657705859354,1408,411
gaze,134021657705860556,1164,166
MouseMove,134021657705939085,1405,411
gaze,134021657705946646,1109,183
gaze,134021657706027241,1033,208
gaze,134021657706113476,1004,213
gaze,134021657706193540,1016,233
gaze,134021657706270347,1052,319
gaze,134021657706362863,1064,386
gaze,134021657706445788,1082,460
MouseMove,134021657706501290,1405,411
gaze,134021657706528517,1084,576
MouseMove,134021657706578388,1406,411
gaze,134021657706611596,1114,669
MouseMove,134021657706660569,1407,411
gaze,134021657706698590,1156,806
gaze,134021657706778542,1120,931
MouseMove,134021657706819969,1408,410
gaze,134021657706861674,1063,1028
gaze,134021657706945509,1060,1112
gaze,134021657707106196,987,1263
gaze,134021657707313719,977,1270
gaze,134021657707543036,941,1285
gaze,134021657708021773,894,1257
gaze,134021657708113692,712,1150
gaze,134021657708194944,559,1016
gaze,134021657708282229,442,940
gaze,134021657708351891,373,913
gaze,134021657708449761,392,892
gaze,134021657708528434,386,911
gaze,134021657708614351,399,923
gaze,134021657708695476,410,933
gaze,134021657708781759,413,943
gaze,134021657708862143,413,943
gaze,134021657708949211,406,949
gaze,134021657709029219,413,950
gaze,134021657709114361,403,940
gaze,134021657709195644,407,944
gaze,134021657709272277,411,953
gaze,134021657709326944,409,953
gaze,134021657709408206,417,953
gaze,134021657709552757,422,965
gaze,134021657709611762,415,955
MouseMove,134021657709618554,1408,410
MouseMove,134021657709698870,1407,410
gaze,134021657709698306,414,956
MouseMove,134021657709778631,1400,419
gaze,134021657709778813,405,964
MouseMove,134021657709860654,1391,428
gaze,134021657709864985,360,914
MouseMove,134021657709938073,1381,437
gaze,134021657709945618,335,835
MouseMove,134021657710019077,1366,447
gaze,134021657710031686,282,823
MouseMove,134021657710099215,1342,462
gaze,134021657710116006,260,808
MouseMove,134021657710178812,1303,478
gaze,134021657710198959,266,823
MouseMove,134021657710258255,1256,498
gaze,134021657710280047,258,810
MouseMove,134021657710339353,1209,517
gaze,134021657710356510,257,816
MouseMove,134021657710420015,1167,536
gaze,134021657710448240,265,817
MouseMove,134021657710502294,1120,558
gaze,134021657710528798,267,813
MouseMove,134021657710578516,1073,578
gaze,134021657710614888,278,814
MouseMove,134021657710662325,1034,594
gaze,134021657710696379,266,806
MouseMove,134021657710739405,984,616
gaze,134021657710782527,270,809
MouseMove,134021657710820959,937,636
gaze,134021657710862704,272,810
MouseMove,134021657710898160,888,654
